id,start,end,maxspeed,junction
l_9273,n_id8496,n_id8486,20 mph,None
l_9274,n_id8486,n_id8487,20 mph,None
l_9275,n_id8487,n_id8488,20 mph,None
l_9276,n_id8488,n_id8489,20 mph,None
l_9277,n_id8489,n_id8506,20 mph,None
l_9278,n_id8506,n_id8507,20 mph,None
l_9279,n_id8507,n_id8508,20 mph,None
l_9280,n_id8508,n_id8509,20 mph,None
l_9281,n_id8509,n_id8510,20 mph,None
l_9282,n_id8510,n_id8495,20 mph,None
l_9283,n_id8495,n_id8490,20 mph,None
l_9284,n_id8490,n_id8491,20 mph,None
l_9285,n_id8491,n_id8492,20 mph,None
l_9286,n_id8492,n_id8493,20 mph,None
l_9287,n_id8493,n_id8494,20 mph,None
l_9288,n_id8494,n_id8511,20 mph,None
l_9289,n_id2488,n_id9187,20 mph,None
l_9290,n_id9187,n_id5970,20 mph,None
l_9291,n_id5970,n_id7481,20 mph,None
l_9292,n_id7481,n_id684,20 mph,None
l_9293,n_id19,n_id3249,20 mph,None
l_9294,n_id3249,n_id2488,20 mph,None
l_9295,n_id511,n_id1106,20 mph,None
l_9296,n_id2092,n_id7985,20 mph,None
l_9297,n_id7985,n_id3668,20 mph,None
l_9298,n_id3668,n_id3262,20 mph,None
l_9299,n_id3262,n_id2090,20 mph,None
l_9300,n_id3263,n_id6950,20 mph,None
l_9301,n_id6950,n_id6952,20 mph,None
l_9302,n_id6952,n_id1937,20 mph,None
l_9303,n_id3266,n_id6948,20 mph,None
l_9304,n_id6948,n_id6900,20 mph,None
l_9305,n_id6900,n_id630,20 mph,None
l_9306,n_id368,n_id2336,20 mph,None
l_9307,n_id8232,n_id8233,20 mph,None
l_9308,n_id8233,n_id8234,20 mph,None
l_9309,n_id8235,n_id8236,20 mph,None
l_9310,n_id8236,n_id8237,20 mph,None
l_9311,n_id8237,n_id8238,20 mph,None
l_9312,n_id8238,n_id8239,20 mph,None
l_9313,n_id7790,n_id2847,20 mph,None
l_9314,n_id2847,n_id493,20 mph,None
l_9315,n_id8244,n_id8245,20 mph,None
l_9316,n_id8245,n_id8246,20 mph,None
l_9317,n_id8246,n_id8247,20 mph,None
l_9318,n_id8251,n_id8446,20 mph,None
l_9319,n_id8252,n_id8253,20 mph,None
l_9320,n_id8253,n_id8254,20 mph,None
l_9321,n_id5513,n_id5507,20 mph,None
l_9322,n_id5507,n_id5517,20 mph,None
l_9323,n_id5517,n_id5514,20 mph,None
l_9324,n_id5514,n_id5506,20 mph,None
l_9325,n_id5512,n_id5510,20 mph,None
l_9326,n_id5510,n_id5515,20 mph,None
l_9327,n_id4870,n_id8255,30 mph,None
l_9328,n_id2262,n_id8621,30 mph,None
l_9329,n_id8621,n_id4168,30 mph,None
l_9330,n_id9680,n_id9388,20 mph,None
l_9331,n_id9388,n_id8256,20 mph,None
l_9332,n_id8259,n_id8265,20 mph,None
l_9333,n_id8292,n_id8261,20 mph,None
l_9334,n_id8267,n_id8268,20 mph,None
l_9335,n_id8259,n_id8291,20 mph,None
l_9336,n_id8291,n_id8280,20 mph,None
l_9337,n_id8280,n_id8263,20 mph,None
l_9338,n_id8263,n_id8266,20 mph,None
l_9339,n_id8266,n_id8258,20 mph,None
l_9340,n_id8278,n_id8277,20 mph,None
l_9341,n_id8277,n_id8276,20 mph,None
l_9342,n_id8276,n_id8275,20 mph,None
l_9343,n_id8275,n_id8274,20 mph,None
l_9344,n_id8274,n_id8273,20 mph,None
l_9345,n_id8273,n_id8272,20 mph,None
l_9346,n_id8268,n_id8269,20 mph,None
l_9347,n_id8269,n_id8262,20 mph,None
l_9348,n_id8262,n_id8264,20 mph,None
l_9349,n_id8264,n_id8281,20 mph,None
l_9350,n_id8281,n_id8266,20 mph,None
l_9351,n_id8258,n_id4910,20 mph,None
l_9352,n_id8283,n_id8286,20 mph,None
l_9353,n_id6623,n_id8284,20 mph,None
l_9354,n_id8284,n_id8283,20 mph,None
l_9355,n_id8283,n_id8285,20 mph,None
l_9356,n_id8285,n_id8287,20 mph,None
l_9357,n_id8289,n_id8288,20 mph,None
l_9358,n_id8288,n_id8352,20 mph,None
l_9359,n_id8352,n_id8290,20 mph,None
l_9360,n_id3256,n_id8313,30 mph,None
l_9361,n_id8313,n_id8314,30 mph,None
l_9362,n_id8314,n_id172,30 mph,None
l_9363,n_id5220,n_id7822,20 mph,None
l_9364,n_id7822,n_id8337,20 mph,None
l_9365,n_id8337,n_id8339,20 mph,None
l_9366,n_id8339,n_id8338,20 mph,None
l_9367,n_id8338,n_id4966,20 mph,None
l_9368,n_id4966,n_id8323,20 mph,None
l_9369,n_id8323,n_id4968,20 mph,None
l_9370,n_id4968,n_id4963,20 mph,None
l_9371,n_id4963,n_id4972,20 mph,None
l_9372,n_id2227,n_id2228,20 mph,None
l_9373,n_id4971,n_id4963,20 mph,None
l_9374,n_id8344,n_id8332,20 mph,None
l_9375,n_id8332,n_id8331,20 mph,None
l_9376,n_id8331,n_id8330,20 mph,None
l_9377,n_id8330,n_id8329,20 mph,None
l_9378,n_id4435,n_id296,20 mph,None
l_9379,n_id296,n_id8342,20 mph,None
l_9380,n_id8342,n_id4436,20 mph,None
l_9381,n_id4436,n_id1940,20 mph,None
l_9382,n_id300,n_id8320,20 mph,None
l_9383,n_id8320,n_id8345,20 mph,None
l_9384,n_id8345,n_id8318,20 mph,None
l_9385,n_id8318,n_id292,20 mph,None
l_9386,n_id292,n_id4429,20 mph,None
l_9387,n_id4429,n_id8343,20 mph,None
l_9388,n_id8343,n_id293,20 mph,None
l_9389,n_id293,n_id8344,20 mph,None
l_9390,n_id8344,n_id294,20 mph,None
l_9391,n_id294,n_id2231,20 mph,None
l_9392,n_id2231,n_id4434,20 mph,None
l_9393,n_id4434,n_id8317,20 mph,None
l_9394,n_id8317,n_id295,20 mph,None
l_9395,n_id295,n_id8316,20 mph,None
l_9396,n_id8316,n_id4422,20 mph,None
l_9397,n_id4422,n_id8321,20 mph,None
l_9398,n_id8321,n_id4414,20 mph,None
l_9399,n_id4414,n_id8322,20 mph,None
l_9400,n_id8322,n_id4435,20 mph,None
l_9401,n_id8349,n_id4872,30 mph,None
l_9402,n_id8355,n_id8354,20 mph,None
l_9403,n_id8354,n_id8356,20 mph,None
l_9404,n_id5441,n_id8360,20 mph,None
l_9405,n_id8365,n_id8366,20 mph,None
l_9406,n_id8366,n_id8367,20 mph,None
l_9407,n_id8365,n_id8368,20 mph,None
l_9408,n_id8371,n_id2391,20 mph,None
l_9409,n_id451,n_id4294,20 mph,None
l_9410,n_id4294,n_id4285,20 mph,None
l_9411,n_id4285,n_id8634,20 mph,None
l_9412,n_id8634,n_id452,20 mph,None
l_9413,n_id6810,n_id8374,20 mph,None
l_9414,n_id8374,n_id8377,20 mph,None
l_9415,n_id8377,n_id8375,20 mph,None
l_9416,n_id8377,n_id8376,20 mph,None
l_9417,n_id187,n_id4603,50 mph,None
l_9418,n_id4603,n_id5082,50 mph,None
l_9419,n_id8383,n_id4605,50 mph,None
l_9420,n_id4605,n_id187,50 mph,None
l_9421,n_id5675,n_id8385,20 mph,None
l_9422,n_id8385,n_id8384,20 mph,None
l_9423,n_id8388,n_id8391,20 mph,None
l_9424,n_id8391,n_id5573,20 mph,None
l_9425,n_id5573,n_id8392,20 mph,None
l_9426,n_id8392,n_id8389,20 mph,None
l_9427,n_id8389,n_id8390,20 mph,None
l_9428,n_id5740,n_id1502,20 mph,None
l_9429,n_id1197,n_id8396,20 mph,None
l_9430,n_id8396,n_id8395,20 mph,None
l_9431,n_id8395,n_id1198,20 mph,None
l_9432,n_id7307,n_id8398,20 mph,None
l_9433,n_id8398,n_id8397,20 mph,None
l_9434,n_id8408,n_id8409,20 mph,None
l_9435,n_id5677,n_id8408,20 mph,None
l_9436,n_id8409,n_id8411,20 mph,None
l_9437,n_id8411,n_id8412,20 mph,None
l_9438,n_id3081,n_id1711,20 mph,None
l_9439,n_id1711,n_id2590,20 mph,None
l_9440,n_id687,n_id1392,20 mph,None
l_9441,n_id1451,n_id1547,20 mph,None
l_9442,n_id8420,n_id8421,20 mph,None
l_9443,n_id8421,n_id8422,20 mph,None
l_9444,n_id8422,n_id8423,20 mph,None
l_9445,n_id6701,n_id6060,20 mph,None
l_9446,n_id4910,n_id8270,20 mph,None
l_9447,n_id1806,n_id346,20 mph,None
l_9448,n_id2107,n_id2888,20 mph,None
l_9449,n_id2888,n_id508,20 mph,None
l_9450,n_id509,n_id2103,20 mph,None
l_9451,n_id2103,n_id2107,20 mph,None
l_9452,n_id6996,n_id2890,20 mph,None
l_9453,n_id2890,n_id2108,20 mph,None
l_9454,n_id2108,n_id455,20 mph,None
l_9455,n_id358,n_id1809,20 mph,None
l_9456,n_id1809,n_id5165,20 mph,None
l_9457,n_id5165,n_id359,20 mph,None
l_9458,n_id8431,n_id8433,20 mph,None
l_9459,n_id8433,n_id1131,20 mph,None
l_9460,n_id1133,n_id230,20 mph,None
l_9461,n_id233,n_id3862,20 mph,None
l_9462,n_id3862,n_id2474,20 mph,None
l_9463,n_id4924,n_id9485,20 mph,None
l_9464,n_id9485,n_id8624,20 mph,None
l_9465,n_id8624,n_id291,20 mph,None
l_9466,n_id8309,n_id4924,20 mph,None
l_9467,n_id2262,n_id8310,20 mph,None
l_9468,n_id2271,n_id8660,20 mph,None
l_9469,n_id8660,n_id5470,20 mph,None
l_9470,n_id5470,n_id2270,20 mph,None
l_9471,n_id2270,n_id8661,20 mph,None
l_9472,n_id8661,n_id5472,20 mph,None
l_9473,n_id5472,n_id2269,20 mph,None
l_9474,n_id2269,n_id5471,20 mph,None
l_9475,n_id5471,n_id2268,20 mph,None
l_9476,n_id2268,n_id8662,20 mph,None
l_9477,n_id8662,n_id8663,20 mph,None
l_9478,n_id8663,n_id2267,20 mph,None
l_9479,n_id2267,n_id8664,20 mph,None
l_9480,n_id8664,n_id2266,20 mph,None
l_9481,n_id2266,n_id8666,20 mph,None
l_9482,n_id8666,n_id8665,20 mph,None
l_9483,n_id8665,n_id2265,20 mph,None
l_9484,n_id2265,n_id2263,20 mph,None
l_9485,n_id2033,n_id2034,30 mph,None
l_9486,n_id1984,n_id4955,20 mph,None
l_9487,n_id4955,n_id1985,20 mph,None
l_9488,n_id1985,n_id8478,20 mph,None
l_9489,n_id8478,n_id4950,20 mph,None
l_9490,n_id4950,n_id1986,20 mph,None
l_9491,n_id1986,n_id8479,20 mph,None
l_9492,n_id8479,n_id1987,20 mph,None
l_9493,n_id1987,n_id1988,20 mph,None
l_9494,n_id1988,n_id4490,20 mph,None
l_9495,n_id4490,n_id1989,20 mph,None
l_9496,n_id5473,n_id5477,20 mph,None
l_9497,n_id488,n_id489,20 mph,None
l_9498,n_id489,n_id2302,20 mph,None
l_9499,n_id2302,n_id5231,20 mph,None
l_9500,n_id5231,n_id490,20 mph,None
l_9501,n_id490,n_id491,20 mph,None
l_9502,n_id491,n_id5161,20 mph,None
l_9503,n_id5161,n_id487,20 mph,None
l_9504,n_id2110,n_id488,20 mph,None
l_9505,n_id434,n_id5143,30 mph,None
l_9506,n_id5143,n_id435,30 mph,None
l_9507,n_id2239,n_id1836,20 mph,None
l_9508,n_id1836,n_id1837,20 mph,None
l_9509,n_id1837,n_id1838,20 mph,None
l_9510,n_id1838,n_id1839,20 mph,None
l_9511,n_id1839,n_id1840,20 mph,None
l_9512,n_id1835,n_id2239,20 mph,None
l_9513,n_id2234,n_id1835,20 mph,None
l_9514,n_id427,n_id1899,30 mph,None
l_9515,n_id1899,n_id7295,30 mph,None
l_9516,n_id7295,n_id2149,30 mph,None
l_9517,n_id2149,n_id8609,30 mph,None
l_9518,n_id8609,n_id428,30 mph,None
l_9519,n_id428,n_id5801,30 mph,None
l_9520,n_id5801,n_id2150,30 mph,None
l_9521,n_id2150,n_id429,30 mph,None
l_9522,n_id429,n_id5308,30 mph,None
l_9523,n_id5308,n_id430,30 mph,None
l_9524,n_id7161,n_id8505,20 mph,None
l_9525,n_id8505,n_id7149,20 mph,None
l_9526,n_id4281,n_id5895,20 mph,None
l_9527,n_id8439,n_id4218,20 mph,None
l_9528,n_id4218,n_id8440,20 mph,None
l_9529,n_id1936,n_id2775,30 mph,None
l_9530,n_id8446,n_id8250,20 mph,None
l_9531,n_id8249,n_id8251,20 mph,None
l_9532,n_id8447,n_id8249,20 mph,None
l_9533,n_id7146,n_id7147,20 mph,None
l_9534,n_id7147,n_id7149,20 mph,None
l_9535,n_id7152,n_id9316,20 mph,None
l_9536,n_id9316,n_id2934,20 mph,None
l_9537,n_id2934,n_id217,20 mph,None
l_9538,n_id4900,n_id6157,20 mph,None
l_9539,n_id6157,n_id4901,20 mph,None
l_9540,n_id4901,n_id3232,20 mph,None
l_9541,n_id3232,n_id217,20 mph,None
l_9542,n_id1704,n_id5285,30 mph,circular
l_9543,n_id8459,n_id8460,20 mph,None
l_9544,n_id8459,n_id8461,20 mph,None
l_9545,n_id8460,n_id8462,20 mph,None
l_9546,n_id8461,n_id7366,20 mph,None
l_9547,n_id7366,n_id2253,20 mph,None
l_9548,n_id8463,n_id8470,20 mph,None
l_9549,n_id8470,n_id8471,20 mph,None
l_9550,n_id8471,n_id8464,20 mph,None
l_9551,n_id8464,n_id8469,20 mph,None
l_9552,n_id8469,n_id8465,20 mph,None
l_9553,n_id8465,n_id8466,20 mph,None
l_9554,n_id8466,n_id8467,20 mph,None
l_9555,n_id8467,n_id8472,20 mph,None
l_9556,n_id8472,n_id8468,20 mph,None
l_9557,n_id8480,n_id8481,20 mph,None
l_9558,n_id927,n_id7495,30 mph,None
l_9559,n_id7495,n_id5361,30 mph,None
l_9560,n_id5361,n_id467,30 mph,None
l_9561,n_id5385,n_id8496,20 mph,None
l_9562,n_id280,n_id3100,20 mph,None
l_9563,n_id3100,n_id279,20 mph,None
l_9564,n_id279,n_id3101,20 mph,None
l_9565,n_id3101,n_id2729,20 mph,None
l_9566,n_id2729,n_id5668,20 mph,None
l_9567,n_id5668,n_id5076,20 mph,None
l_9568,n_id5076,n_id5669,20 mph,None
l_9569,n_id5669,n_id278,20 mph,None
l_9570,n_id2169,n_id8515,20 mph,None
l_9571,n_id8515,n_id8519,20 mph,None
l_9572,n_id8519,n_id8520,20 mph,None
l_9573,n_id8520,n_id8516,20 mph,None
l_9574,n_id8516,n_id8517,20 mph,None
l_9575,n_id8517,n_id8518,20 mph,None
l_9576,n_id8521,n_id8522,20 mph,None
l_9577,n_id8522,n_id8523,20 mph,None
l_9578,n_id8523,n_id8524,20 mph,None
l_9579,n_id8524,n_id8525,20 mph,None
l_9580,n_id8525,n_id8526,20 mph,None
l_9581,n_id2279,n_id2278,20 mph,None
l_9582,n_id2278,n_id2277,20 mph,None
l_9583,n_id8567,n_id8569,20 mph,None
l_9584,n_id8569,n_id8568,20 mph,None
l_9585,n_id8573,n_id8574,20 mph,None
l_9586,n_id8570,n_id8571,20 mph,None
l_9587,n_id8571,n_id8568,20 mph,None
l_9588,n_id8568,n_id8572,20 mph,None
l_9589,n_id8572,n_id8574,20 mph,None
l_9590,n_id8585,n_id8584,20 mph,None
l_9591,n_id8593,n_id8592,20 mph,None
l_9592,n_id8592,n_id8591,20 mph,None
l_9593,n_id8591,n_id9496,20 mph,None
l_9594,n_id9496,n_id8590,20 mph,None
l_9595,n_id8590,n_id8589,20 mph,None
l_9596,n_id8589,n_id8584,20 mph,None
l_9597,n_id8584,n_id8588,20 mph,None
l_9598,n_id8605,n_id8606,20 mph,None
l_9599,n_id8606,n_id8607,20 mph,None
l_9600,n_id8607,n_id8608,20 mph,None
l_9601,n_id8608,n_id8609,20 mph,None
l_9602,n_id8619,n_id8617,20 mph,None
l_9603,n_id8301,n_id8628,30 mph,None
l_9604,n_id8628,n_id8617,30 mph,None
l_9605,n_id172,n_id8619,30 mph,None
l_9606,n_id300,n_id8319,30 mph,None
l_9607,n_id8319,n_id7293,30 mph,None
l_9608,n_id4424,n_id8616,30 mph,None
l_9609,n_id8616,n_id300,30 mph,None
l_9610,n_id8617,n_id8618,20 mph,None
l_9611,n_id8618,n_id8620,20 mph,None
l_9612,n_id4334,n_id8620,20 mph,None
l_9613,n_id8625,n_id8624,30 mph,None
l_9614,n_id2293,n_id3256,30 mph,None
l_9615,n_id8367,n_id9364,30 mph,None
l_9616,n_id9364,n_id8640,30 mph,None
l_9617,n_id4424,n_id8630,30 mph,None
l_9618,n_id8630,n_id8301,30 mph,None
l_9619,n_id8624,n_id9394,30 mph,None
l_9620,n_id9394,n_id8631,30 mph,None
l_9621,n_id8623,n_id9538,30 mph,None
l_9622,n_id9538,n_id8622,30 mph,None
l_9623,n_id8622,n_id8625,30 mph,None
l_9624,n_id8626,n_id8623,30 mph,None
l_9625,n_id8617,n_id8629,30 mph,None
l_9626,n_id8629,n_id8627,30 mph,None
l_9627,n_id8627,n_id8626,30 mph,None
l_9628,n_id8619,n_id3254,30 mph,None
l_9629,n_id3254,n_id2379,30 mph,None
l_9630,n_id2379,n_id4424,30 mph,None
l_9631,n_id8631,n_id8632,30 mph,None
l_9632,n_id8632,n_id291,30 mph,None
l_9633,n_id452,n_id8633,20 mph,None
l_9634,n_id8640,n_id2201,30 mph,None
l_9635,n_id2201,n_id9392,30 mph,None
l_9636,n_id9392,n_id8631,30 mph,None
l_9637,n_id8639,n_id9361,30 mph,None
l_9638,n_id9361,n_id8641,30 mph,None
l_9639,n_id9363,n_id9362,20 mph,None
l_9640,n_id9362,n_id8636,20 mph,None
l_9641,n_id8636,n_id8635,20 mph,None
l_9642,n_id8635,n_id8639,20 mph,None
l_9643,n_id8633,n_id8639,30 mph,None
l_9644,n_id8633,n_id8638,30 mph,None
l_9645,n_id8640,n_id9365,30 mph,None
l_9646,n_id9365,n_id8637,30 mph,None
l_9647,n_id8637,n_id9363,30 mph,None
l_9648,n_id8641,n_id9360,30 mph,None
l_9649,n_id9360,n_id9486,30 mph,None
l_9650,n_id9486,n_id9366,30 mph,None
l_9651,n_id9366,n_id8638,30 mph,None
l_9652,n_id8638,n_id8643,30 mph,None
l_9653,n_id8643,n_id8642,30 mph,None
l_9654,n_id8642,n_id451,30 mph,None
l_9655,n_id8372,n_id4289,20 mph,None
l_9656,n_id4289,n_id451,20 mph,None
l_9657,n_id8638,n_id452,30 mph,None
l_9658,n_id8648,n_id1436,10 mph,None
l_9659,n_id1436,n_id1435,10 mph,None
l_9660,n_id1435,n_id5250,10 mph,None
l_9661,n_id5250,n_id1434,10 mph,None
l_9662,n_id1434,n_id9132,10 mph,None
l_9663,n_id9132,n_id5248,10 mph,None
l_9664,n_id5248,n_id1433,10 mph,None
l_9665,n_id1433,n_id549,10 mph,None
l_9666,n_id301,n_id3223,20 mph,None
l_9667,n_id1467,n_id8166,20 mph,None
l_9668,n_id8166,n_id1468,20 mph,None
l_9669,n_id1468,n_id2359,20 mph,None
l_9670,n_id8655,n_id9549,20 mph,None
l_9671,n_id9549,n_id8656,20 mph,None
l_9672,n_id8656,n_id9546,20 mph,None
l_9673,n_id9546,n_id1167,20 mph,None
l_9674,n_id8670,n_id8671,20 mph,None
l_9675,n_id8671,n_id8669,20 mph,None
l_9676,n_id8673,n_id8674,20 mph,None
l_9677,n_id8674,n_id8675,20 mph,None
l_9678,n_id8675,n_id3874,20 mph,None
l_9679,n_id3871,n_id3878,20 mph,None
l_9680,n_id7518,n_id7519,20 mph,None
l_9681,n_id7519,n_id8684,20 mph,None
l_9682,n_id8688,n_id8685,20 mph,None
l_9683,n_id8685,n_id8687,20 mph,None
l_9684,n_id8689,n_id8690,20 mph,None
l_9685,n_id8690,n_id8691,20 mph,None
l_9686,n_id8691,n_id8692,20 mph,None
l_9687,n_id8696,n_id8695,20 mph,None
l_9688,n_id8700,n_id8701,20 mph,None
l_9689,n_id6022,n_id6017,20 mph,None
l_9690,n_id6017,n_id6024,20 mph,None
l_9691,n_id6019,n_id8704,20 mph,None
l_9692,n_id8704,n_id8702,20 mph,None
l_9693,n_id8702,n_id6706,20 mph,None
l_9694,n_id6706,n_id1056,20 mph,None
l_9695,n_id6024,n_id6019,20 mph,None
l_9696,n_id6021,n_id6024,20 mph,None
l_9697,n_id6020,n_id7709,20 mph,None
l_9698,n_id7709,n_id6022,20 mph,None
l_9699,n_id8702,n_id6022,20 mph,None
l_9700,n_id6017,n_id8703,20 mph,None
l_9701,n_id8704,n_id8705,20 mph,None
l_9702,n_id1427,n_id8706,20 mph,None
l_9703,n_id8706,n_id8719,20 mph,None
l_9704,n_id8719,n_id8717,20 mph,None
l_9705,n_id8717,n_id8715,20 mph,None
l_9706,n_id8715,n_id8716,20 mph,None
l_9707,n_id1428,n_id8708,20 mph,None
l_9708,n_id8708,n_id8709,20 mph,None
l_9709,n_id1429,n_id8710,20 mph,None
l_9710,n_id8710,n_id8711,20 mph,None
l_9711,n_id1430,n_id8712,20 mph,None
l_9712,n_id8713,n_id8714,20 mph,None
l_9713,n_id8717,n_id8718,20 mph,None
l_9714,n_id8706,n_id8707,20 mph,None
l_9715,n_id4017,n_id1577,20 mph,None
l_9716,n_id1577,n_id4022,20 mph,None
l_9717,n_id4022,n_id4021,20 mph,None
l_9718,n_id4021,n_id4017,20 mph,None
l_9719,n_id2552,n_id8744,20 mph,None
l_9720,n_id8732,n_id9514,20 mph,None
l_9721,n_id9514,n_id96,20 mph,None
l_9722,n_id9371,n_id9836,20 mph,None
l_9723,n_id9836,n_id9370,20 mph,None
l_9724,n_id9370,n_id9512,20 mph,None
l_9725,n_id9512,n_id8734,20 mph,None
l_9726,n_id8734,n_id8733,20 mph,None
l_9727,n_id8733,n_id8732,20 mph,None
l_9728,n_id8732,n_id8736,30 mph,None
l_9729,n_id8736,n_id8735,30 mph,None
l_9730,n_id8735,n_id97,30 mph,None
l_9731,n_id8738,n_id8739,30 mph,None
l_9732,n_id8739,n_id8727,30 mph,None
l_9733,n_id2552,n_id2442,30 mph,None
l_9734,n_id2442,n_id4599,30 mph,None
l_9735,n_id4599,n_id8741,30 mph,None
l_9736,n_id8727,n_id8737,30 mph,None
l_9737,n_id8737,n_id8728,30 mph,None
l_9738,n_id8728,n_id8732,30 mph,None
l_9739,n_id97,n_id8750,30 mph,None
l_9740,n_id8750,n_id8752,30 mph,None
l_9741,n_id8752,n_id96,30 mph,None
l_9742,n_id8745,n_id8744,30 mph,None
l_9743,n_id8744,n_id8730,30 mph,None
l_9744,n_id8730,n_id8743,30 mph,None
l_9745,n_id96,n_id8749,30 mph,None
l_9746,n_id8749,n_id2441,30 mph,None
l_9747,n_id2441,n_id8753,30 mph,None
l_9748,n_id8753,n_id8747,30 mph,None
l_9749,n_id8747,n_id8748,30 mph,None
l_9750,n_id8748,n_id8746,30 mph,None
l_9751,n_id8746,n_id8729,30 mph,None
l_9752,n_id8729,n_id8745,30 mph,None
l_9753,n_id8757,n_id8758,20 mph,None
l_9754,n_id8762,n_id8763,20 mph,None
l_9755,n_id8763,n_id8764,20 mph,None
l_9756,n_id8764,n_id8765,20 mph,None
l_9757,n_id8765,n_id8766,20 mph,None
l_9758,n_id8766,n_id8767,20 mph,None
l_9759,n_id8763,n_id8768,20 mph,None
l_9760,n_id8769,n_id8770,20 mph,None
l_9761,n_id8771,n_id7111,20 mph,None
l_9762,n_id7860,n_id8775,20 mph,None
l_9763,n_id8775,n_id8776,20 mph,None
l_9764,n_id7664,n_id8778,20 mph,None
l_9765,n_id8789,n_id8790,30 mph,None
l_9766,n_id8790,n_id9239,30 mph,None
l_9767,n_id8744,n_id3021,20 mph,None
l_9768,n_id3021,n_id3840,20 mph,None
l_9769,n_id3840,n_id8818,20 mph,None
l_9770,n_id8818,n_id4561,20 mph,None
l_9771,n_id4561,n_id8816,20 mph,None
l_9772,n_id8819,n_id8821,20 mph,None
l_9773,n_id8808,n_id8807,20 mph,None
l_9774,n_id8810,n_id8809,20 mph,None
l_9775,n_id4479,n_id8823,20 mph,None
l_9776,n_id8823,n_id8822,20 mph,None
l_9777,n_id8822,n_id4483,20 mph,None
l_9778,n_id8826,n_id6634,20 mph,None
l_9779,n_id6634,n_id5283,20 mph,None
l_9780,n_id8828,n_id8829,20 mph,None
l_9781,n_id8828,n_id8830,20 mph,None
l_9782,n_id8999,n_id8998,20 mph,None
l_9783,n_id8998,n_id8997,20 mph,None
l_9784,n_id8997,n_id8996,20 mph,None
l_9785,n_id9002,n_id9003,20 mph,None
l_9786,n_id2580,n_id6210,20 mph,None
l_9787,n_id6210,n_id6211,20 mph,None
l_9788,n_id6211,n_id3250,20 mph,None
l_9789,n_id3636,n_id701,20 mph,None
l_9790,n_id9677,n_id6050,20 mph,None
l_9791,n_id6050,n_id1406,20 mph,None
l_9792,n_id1406,n_id4860,20 mph,None
l_9793,n_id4860,n_id6051,20 mph,None
l_9794,n_id6051,n_id9008,20 mph,None
l_9795,n_id3567,n_id9744,20 mph,None
l_9796,n_id9744,n_id2496,20 mph,None
l_9797,n_id1712,n_id9017,20 mph,None
l_9798,n_id9017,n_id9018,20 mph,None
l_9799,n_id9018,n_id9019,20 mph,None
l_9800,n_id9019,n_id9020,20 mph,None
l_9801,n_id9020,n_id9021,20 mph,None
l_9802,n_id9021,n_id9022,20 mph,None
l_9803,n_id9021,n_id9023,20 mph,None
l_9804,n_id9023,n_id9024,20 mph,None
l_9805,n_id9020,n_id9025,20 mph,None
l_9806,n_id9025,n_id9026,20 mph,None
l_9807,n_id9028,n_id6073,20 mph,None
l_9808,n_id6073,n_id6074,20 mph,None
l_9809,n_id9027,n_id9028,20 mph,None
l_9810,n_id2962,n_id118,50 mph,None
l_9811,n_id118,n_id7492,50 mph,None
l_9812,n_id1330,n_id9031,20 mph,None
l_9813,n_id9031,n_id1328,20 mph,None
l_9814,n_id1328,n_id6823,20 mph,None
l_9815,n_id6823,n_id1326,20 mph,None
l_9816,n_id1326,n_id6824,20 mph,None
l_9817,n_id6824,n_id9029,20 mph,None
l_9818,n_id9029,n_id4515,20 mph,None
l_9819,n_id4515,n_id6822,20 mph,None
l_9820,n_id6822,n_id1320,20 mph,None
l_9821,n_id1322,n_id1321,20 mph,None
l_9822,n_id3194,n_id1353,20 mph,None
l_9823,n_id1353,n_id1354,20 mph,None
l_9824,n_id1296,n_id9032,20 mph,None
l_9825,n_id9032,n_id1297,20 mph,None
l_9826,n_id1297,n_id1298,20 mph,None
l_9827,n_id7133,n_id9036,20 mph,None
l_9828,n_id9038,n_id7133,20 mph,None
l_9829,n_id9037,n_id7133,20 mph,None
l_9830,n_id4388,n_id9820,20 mph,None
l_9831,n_id9820,n_id4403,20 mph,None
l_9832,n_id4403,n_id1088,20 mph,None
l_9833,n_id1035,n_id9634,20 mph,None
l_9834,n_id9634,n_id1042,20 mph,None
l_9835,n_id1042,n_id6311,20 mph,None
l_9836,n_id6311,n_id4495,20 mph,None
l_9837,n_id4495,n_id1041,20 mph,None
l_9838,n_id1561,n_id9069,20 mph,None
l_9839,n_id9069,n_id9218,20 mph,None
l_9840,n_id9218,n_id2086,20 mph,None
l_9841,n_id2046,n_id4121,60 mph,None
l_9842,n_id4121,n_id4126,60 mph,None
l_9843,n_id4126,n_id197,60 mph,None
l_9844,n_id197,n_id4125,60 mph,None
l_9845,n_id4125,n_id4117,60 mph,None
l_9846,n_id4117,n_id2940,60 mph,None
l_9847,n_id3235,n_id3233,30 mph,None
l_9848,n_id3233,n_id9725,30 mph,None
l_9849,n_id9725,n_id3038,30 mph,None
l_9850,n_id2581,n_id5292,20 mph,None
l_9851,n_id5292,n_id7284,20 mph,None
l_9852,n_id7284,n_id2922,20 mph,None
l_9853,n_id2922,n_id2923,20 mph,None
l_9854,n_id2923,n_id3315,20 mph,None
l_9855,n_id3315,n_id5294,20 mph,None
l_9856,n_id5294,n_id213,20 mph,None
l_9857,n_id213,n_id5296,20 mph,None
